Product ID,N_Extracción,Datos
12,Extracción 310,"['2023/10/15 13:29:54', '429.00']"
12,Extracción 311,"['2023/10/15 21:53:54', '429.00']"
12,Extracción 312,"['2023/10/16 06:17:54', '429.00']"
12,Extracción 313,"['2023/10/16 23:05:54', '429.00']"
12,Extracción 314,"['2023/10/17 07:29:54', '429.00']"
12,Extracción 315,"['2023/10/17 15:14:53', '369.00']"
12,Extracción 316,"['2023/10/18 08:02:53', '369.00']"
12,Extracción 317,"['2023/10/18 16:26:53', '369.00']"
12,Extracción 318,"['2023/10/19 00:50:53', '369.00']"
12,Extracción 319,"['2023/10/19 17:22:13', '309.00']"
12,Extracción 320,"['2023/10/20 00:22:13', '309.00']"
12,Extracción 321,"['2023/10/20 00:22:13', '309.00']"
12,Extracción 322,"['2023/10/20 17:10:13', '309.00']"
12,Extracción 323,"['2023/10/21 01:34:13', '309.00']"
12,Extracción 324,"['2023/10/21 18:22:13', '309.00']"
12,Extracción 325,"['2023/10/22 02:46:13', '309.00']"
12,Extracción 326,"['2023/10/22 11:10:13', '309.00']"
12,Extracción 327,"['2023/10/23 02:34:13', '309.00']"
12,Extracción 328,"['2023/10/23 10:58:13', '309.00']"
12,Extracción 329,"['2023/10/23 19:22:13', '309.00']"
12,Extracción 330,"['2023/10/24 12:10:13', '309.00']"
12,Extracción 331,"['2023/10/24 20:34:13', '309.00']"
12,Extracción 332,"['2023/10/25 04:58:13', '309.00']"
12,Extracción 333,"['2023/10/25 20:22:13', '309.00']"
12,Extracción 334,"['2023/10/26 04:46:13', '309.00']"
12,Extracción 335,"['2023/10/26 13:10:13', '309.00']"
12,Extracción 336,"['2023/10/27 05:58:13', '309.00']"
12,Extracción 337,"['2023/10/27 14:22:13', '309.00']"
12,Extracción 338,"['2023/10/27 22:46:13', '309.00']"
12,Extracción 339,"['2023/10/28 15:34:13', '309.00']"
12,Extracción 340,"['2023/10/28 22:34:13', '309.00']"
12,Extracción 341,"['2023/10/28 22:34:13', '309.00']"
12,Extracción 342,"['2023/10/29 14:22:13', '309.00']"
12,Extracción 343,"['2023/10/29 22:46:13', '309.00']"
12,Extracción 344,"['2023/10/30 15:34:13', '309.00']"
12,Extracción 345,"['2023/10/30 23:58:13', '309.00']"
12,Extracción 346,"['2023/10/31 08:27:00', '369.00']"
12,Extracción 347,"['2023/11/01 00:39:36', '304.96']"
12,Extracción 348,"['2023/11/01 09:03:36', '304.96']"
12,Extracción 349,"['2023/11/01 17:27:36', '304.96']"
12,Extracción 350,"['2023/11/02 08:51:36', '304.96']"
12,Extracción 351,"['2023/11/02 17:15:36', '304.96']"
12,Extracción 352,"['2023/11/03 01:22:15', '369.00']"
12,Extracción 353,"['2023/11/03 18:10:15', '369.00']"
12,Extracción 354,"['2023/11/04 02:42:00', '429.00']"
12,Extracción 355,"['2023/11/04 11:06:00', '429.00']"
12,Extracción 356,"['2023/11/05 02:30:00', '429.00']"
12,Extracción 357,"['2023/11/05 10:54:00', '429.00']"
12,Extracción 358,"['2023/11/05 19:18:00', '429.00']"
12,Extracción 359,"['2023/11/06 12:06:00', '429.00']"
12,Extracción 360,"['2023/11/06 20:30:00', '429.00']"
12,Extracción 361,"['2023/11/06 20:30:00', '429.00']"
12,Extracción 362,"['2023/11/07 13:18:00', '429.00']"
12,Extracción 363,"['2023/11/07 21:42:00', '429.00']"
12,Extracción 364,"['2023/11/08 13:06:00', '429.00']"
12,Extracción 365,"['2023/11/08 21:30:00', '429.00']"
12,Extracción 366,"['2023/11/09 05:54:00', '429.00']"
12,Extracción 367,"[0, 0]"
12,Extracción 368,"[0, 0]"
12,Extracción 369,"[0, 0]"
12,Extracción 370,"[0, 0]"
12,Extracción 371,"[0, 0]"
12,Extracción 372,"[0, 0]"
12,Extracción 373,"[0, 0]"
12,Extracción 374,"[0, 0]"
12,Extracción 375,"[0, 0]"
